plant_power_kW,RO_perm_flow_gpm,UV1_flow_MGD,UV2_flow_MGD,RO_feed_flow_gpm
1680.403442,6750,6.995666504,6.826014042,10358.09961
1623.61084,6687,6.965727806,6.85595274,10349.75
1632.981079,6694,6.965727806,6.875911713,10389.5293
1640.704346,6634,6.875911713,6.915830135,10371.66016
1653.204346,6686,7.015625477,6.90585041,10392.80957
1677.375488,6627,6.945768833,6.806055069,10287.35938
105.8737335,2,0,0,3.569999933
1185.554443,5166,5.339060783,5.289163113,7957.779785
1159.737549,5088,5.289163113,5.24924469,7815.060059
1134.613403,5093,5.24924469,5.199347019,7812.399902
1125.557129,5153,5.24924469,5.279183388,7838.649902
1081.919434,5104,5.229285717,5.179387569,7831.879883
1084.724365,5045,5.219305992,5.279183388,7634.069824
1142.911133,4995,5.219305992,5.189367294,7726.399902
1087.994507,4999,5.179387569,5.129489899,7702.359863
1104.578613,4957,5.159428596,5.139469624,7633.429688
1097.39917,5033,5.239264965,5.199347019,7736.279785
1101.972412,4969,5.129489899,5.099551201,7660.5
1085.05603,4928,5.079592228,5.04965353,7650.810059
1083.784058,4936,5.119510651,5.029694557,7660.109863
1112.623901,4918,5.139469624,5.089571953,7637.560059
1109.948853,4934,5.119510651,5.039674282,7673.069824
1100.139404,4930,5.039674282,4.989776134,7613.189941
1101.177246,4952,5.079592228,5.009735584,7651.969727
1058.922607,4914,5.099551201,4.969817162,7575.810059
1049.401367,4902,5.04965353,5.059633255,7594.359863
1130.864868,4953,5.129489899,5.069612503,7700.349609
1064.516113,4965,5.119510651,5.039674282,7671.549805
1074.333374,4887,5.089571953,5.069612503,7584.489746
1484.880493,6563,6.676320553,6.716238976,10181.76953
1444.890381,6566,6.716238976,6.746177673,10163.75977
740.6190186,3246,3.373088837,3.353129625,5090.839844
1432.989136,6508,6.746177673,6.666341305,10140.05957
1421.871216,6517,6.716238976,6.496688843,10108.50977
1431.734253,6489,6.706259251,6.586504936,10098.12012
713.612854,3239,3.363109112,3.313211441,5041.75
768.1832275,3489,3.612597942,3.592638969,5392.620117
